asin,price
B00000G02H,9.7
B00000G0CS,5.0
B00000G3BN,3.99
B00000G3GH,7.5
B00000G3R0,11.46
B00000G3A6,12.0
B00000I1DU,29.99
B00000IBMB,13.7
B00000IBKT,9.99
B00000IBKY,1.89
B00000IBS9,2.25
B00000IC87,2.93
B00000IC9S,7.63
B00000IC9T,2.79
B00000ILG0,19.99
B00000ILEA,9.82
B00000INCI,5.98
B00000INEW,19.99
B00000INEX,11.73
B00000IQVS,0.3
B00000IQVM,4.99
B00000IXPF,12.99
B00000J2JB,3.68
B00000JKNV,24.98
B00000JMOI,3.69
B00000JNBP,15.92
B00000JNTP,17.97
B00000JPH0,18.44
B00000JQUG,14.97
B00000JQU8,3.69
B00000JSJ5,17.71
B00000JWW6,39.99
B00000JWVS,9.99
B00000JZHG,6.49
B00000JZIM,6.99
B00000K2SO,33.0
B00000K32I,17.48
B00000K39G,10.86
B00000K3AM,2.44
B00000K4YV,13.99
B00001IVEC,5.0
B00001IVFP,9.74
B00001TZ6P,29.99
B00001W9FY,7.94
B00001WY7P,8.88
B00001ZWTS,7.95
B0000203Y5,0.45
B000021Y6N,2.0
B000021Y7C,3.89
B000021Y6K,24.44
B000022TSJ,6.82
B00002AFWT,7.77
B00002E24F,21.99
B00002E22E,5.99
B00002E24S,15.68
B00002EQ0I,3.99
B00002EQ0H,3.99
B00002ND79,11.99
B00002ZMNF,9.98
B000035P6X,5.99
B000035P6Z,7.99
B000035P98,24.6
B000035P6F,11.64
B000035P7M,7.99
B000035Z2V,6.49
B000035Z46,12.88
B0000372I2,25.75
B00003BDZW,24.0
B00003CWSR,17.97
B00003CWPL,12.15
B00003CWQL,39.96
B00003CWS2,6.43
B00003CX8I,7.5
B00003CXE6,6.99
B00003CXF4,69.68
B00003CX73,2.98
B00003CXIA,6.2
B00003CX9I,14.93
B00003CXBK,35.91
B00003CXHJ,9.72
B00003CXI6,2.99
B00003CXFU,0.48
B00003CWQ9,9.99
B00003CXIS,34.98
B00003CXL6,8.97
B00003CXHG,4.99
B00003CXGR,8.94
B00003CXJ1,4.99
B00003CXN1,7.75
B00003CXNX,3.75
B00003CXJY,4.99
B00003CXKP,11.85
B00003CXMO,18.5
B00003CXDR,9.99
B00003CXKJ,19.97
B00003CXIY,15.83
B00003CXL4,8.04
B00003CXP9,34.98
B00003CXP1,7.45
B00003CXQ6,4.78
B00003CXMG,14.44
B00003CXIF,11.29
B00003CXQM,7.99
B00003CXT7,6.54
B00003CXO3,2.25
B00003CXPV,7.97
B00003CXRY,8.63
B00003CXNF,13.9
B00003CXVP,6.21
B00003CXS4,7.84
B00003CXWF,6.99
B00003CXSF,1.95
B00003CXR3,8.58
B00003CXK7,14.83
B00003CXTL,2.69
B00003CXMY,29.95
B00003CY57,7.94
B00003CXZ3,5.95
B00003CYFD,58.73
B00003CY2S,6.94
B00003CYLJ,5.39
B00003CXLS,6.59
B00003CY67,4.5
B00003CXRM,3.74
B00003CY5U,3.28
B00003CY5F,1.75
B00003CXND,6.38
B00003CY69,2.0
B00003CXZ1,7.79
B00003CY5C,6.91
B00003CXLM,12.95
B00003CXTC,9.25
B00003CY27,44.99
B00003CXT9,1.84
B00003CXXR,14.99
B00003CYJ4,9.47
B00003CY5P,5.99
B00003CY5A,6.53
B00003CXP4,9.65
B00003CXIU,7.77
B00003CXQ0,14.5
B00003CXRA,5.95
B00003CY51,7.99
B00003GPEZ,2.99
B00003L9CF,8.95
B00003OSTT,24.47
B00003RQND,49.99
B00003TKFB,9.95
B00004R99N,7.99
B00004RERO,16.69
B00004RF3O,27.75
B00004S322,7.96
B00004STDA,55.61
B00004STRA,5.9
B00004STT7,17.44
B00004T2SI,9.9
B00004TRD2,5.75
B00004TS0J,88.47
B00004U104,5.89
B00004U28P,27.49
B00004U8GU,8.99
B00004UB6Q,5.0
B00004UEDQ,7.99
B00004UFSN,10.63
B00004VVO5,15.32
B00004VVOV,5.39
B00004VVOH,33.75
B00004VVOY,11.53
B00004W46G,12.0
B00004W48W,3.95
B00004WGAB,5.0
B00004WLUL,17.99
B00004WLTP,6.57
B00004WMDT,9.98
B00004X13Q,17.92
B00004XMSB,19.99
B00004XMW8,9.99
B00004XPOK,15.76
B00004XPPF,7.69
B00004XPPJ,14.88
B00004XPPI,11.96
B00004Y631,31.99
B00004Y6A5,29.95
B00004Y7S5,119.99
B00004YA66,4.99
B00004YKPY,8.99
B00004YRWY,14.9
B00004YS59,9.99
B00004YS93,8.48
B00004YS97,9.99
B00004YS98,9.99
B00004Z1FX,17.27
B00004Z4SE,4.99
B00004Z4WQ,7.48
B00004Z4WR,4.99
B00004ZDFL,8.97
B00004ZEU5,319.99
B00004ZEQW,8.81
B0000507PF,3.0
B000050NS2,14.99
B000051S5M,9.97
B000051S4R,14.95
B000051SHB,5.3
B000051WAF,10.6
B0000524EB,11.65
B0000524E5,5.99
B000053OSI,12.73
B000053V7A,21.99
B000053V8F,6.99
B000053V7C,9.98
B0000541X6,9.99
B0000541W8,41.0
B000054OV4,3.99
B000055WGJ,9.99
B000055XAA,24.98
B000055YVT,12.0
B000055ZF1,12.18
B000055ZKA,24.0
B000055ZKC,9.99
B000055ZGP,17.95
B000055ZKB,20.97
B000055ZK6,39.97
B000055ZK7,7.63
B000055ZKE,14.49
B000055ZK9,28.76
B000055ZKD,18.99
B0000560X2,18.99
B000056HOW,24.98
B000056HP2,7.95
B000056MMR,19.98
B000056MOB,3.85
B000056MOF,13.0
B000056OZ5,9.75
B000056PMV,6.25
B000056V6H,46.59
B000056VOZ,9.99
B000056WR0,19.99
B000056WR6,5.98
B000056WK2,39.99
B000059H6T,28.42
B000059H88,18.34
B000059H77,18.77
B000059MQ4,10.98
B000059PQH,29.0
B000059POY,46.99
B000059QY3,11.99
B000059TON,9.85
B000059TQ9,29.84
B00005A1SV,11.42
B00005A1SW,13.13
B00005A1SY,59.95
B00005A1ST,9.99
B00005AAF4,17.5
B00005ALS0,9.17
B00005ALS2,2.99
B00005ASOH,6.14
B00005ASPE,13.31
B00005ASOO,5.99
B00005AUJM,9.18
B00005B21A,11.99
B00005B6L0,17.96
B00005BCK9,9.96
B00005BCP6,7.79
B00005BCKF,12.95
B00005BCJO,15.42
B00005BIG4,9.92
B00005BKZD,6.49
B00005JCA8,8.96
B00005JHAA,9.67
B00005JKJJ,5.99
B00005JK8N,59.99
B00005JKJS,23.9
B00005JKIO,4.95
B00005JKTE,12.77
B00005JKWG,28.0
B00005JKYX,9.43
B00005JKX3,9.48
B00005JKVT,7.1
B00005JL29,6.5
B00005JKMW,19.3
B00005JKWI,2.54
B00005JL57,6.89
B00005JKU7,33.15
B00005JKMQ,4.99
B00005JKJA,8.98
B00005JLEY,7.89
B00005JLD4,27.75
B00005JLF3,20.28
B00005JKMY,3.41
B00005JKKY,8.24
B00005JL7Q,6.78
B00005JLBE,9.99
B00005JKL8,6.69
B00005JLF2,15.92
B00005JLI6,6.57
B00005JLEW,11.84
B00005JLFV,19.65
B00005JLIF,8.98
B00005JLKB,15.67
B00005JLQ8,6.99
B00005JKPT,73.85
B00005JKJM,6.47
B00005JLHF,17.89
B00005JKJY,2.99
B00005JLSB,5.0
B00005JLQE,8.69
B00005JLIC,12.43
B00005JLF1,39.84
B00005JLS5,8.26
B00005JLGP,11.05
B00005JLJE,9.96
B00005JLYW,17.5
B00005JLIB,7.65
B00005JLSE,6.02
B00005JLRT,8.48
B00005JLZK,5.94
B00005JLH2,17.99
B00005JM2Y,9.42
B00005JLX8,6.59
B00005JLFT,17.99
B00005JL6V,27.82
B00005JM3A,8.28
B00005JLZW,5.15
B00005JLT5,5.8
B00005JLEX,19.11
B00005JLPK,7.8
B00005JLR8,5.72
B00005JM1F,5.42
B00005JLH0,9.96
B00005JLX2,5.99
B00005JM48,26.91
B00005JM9Q,7.99
B00005JM0B,6.93
B00005JLNZ,7.49
B00005JMAH,7.34
B00005JMCW,4.99
B00005JL3T,4.99
B00005JMET,6.44
B00005JM20,7.9
B00005JMHI,13.99
B00005JMFQ,9.96
B00005JMH8,9.99
B00005JMHB,13.85
B00005JLR5,19.79
B00005JM5Z,262.38
B00005JM5B,5.99
B00005JL6X,9.99
B00005JM67,249.99
B00005JMCT,5.02
B00005JMBQ,9.98
B00005JMJ4,8.05
B00005JM9Z,7.96
B00005JL81,13.82
B00005JM23,7.99
B00005JMJD,8.49
B00005JMPT,9.99
B00005JMIJ,8.22
B00005JM39,24.86
B00005JLOB,9.78
B00005JM55,7.99
B00005JMUK,16.65
B00005JMVQ,17.97
B00005JMYI,7.99
B00005JM5E,7.29
B00005JN0T,7.99
B00005JM4W,7.99
B00005JN55,14.99
B00005JM7T,8.9
B00005JN0A,10.95
B00005JL8Z,11.48
B00005JN2Z,7.07
B00005JN8Q,49.98
B00005JLWN,9.33
B00005JM4Q,5.97
B00005JMMT,19.98
B00005JMQW,6.47
B00005JN0D,7.45
B00005JM3G,12.24
B00005JNDZ,5.52
B00005JN3W,5.0
B00005JNEQ,13.59
B00005JNHS,19.98
B00005JND2,9.47
B00005JLQW,8.74
B00005JLZ2,9.98
B00005JN8S,13.73
B00005JNHU,24.5
B00005JN4H,3.99
B00005JNNT,8.35
B00005JNLQ,9.99
B00005JNCN,11.65
B00005JNBQ,7.98
B00005JNBN,6.38
B00005JMXX,7.99
B00005JNHT,11.84
B00005JKTI,6.67
B00005JNF7,18.19
B00005JNF1,7.29
B00005JND5,12.75
B00005JNS8,43.99
B00005JNTU,7.99
B00005JNQG,7.94
B00005JO20,6.06
B00005JNX0,8.27
B00005JNEI,5.48
B00005JMA8,5.0
B00005JNP4,5.98
B00005JNU5,34.96
B00005JO28,5.99
B00005JMZK,7.99
B00005JO16,6.99
B00005JNEW,9.96
B00005JNJR,9.99
B00005JN80,17.58
B00005JNA7,8.82
B00005JN5E,9.96
B00005JNC2,6.78
B00005JNOG,12.96
B00005JOJR,20.19
B00005JNRM,9.0
B00005JMXO,9.79
B00005JOHC,16.47
B00005JN5T,5.63
B00005JOIH,49.95
B00005JOA4,11.29
B00005JOQZ,19.59
B00005JNQA,5.58
B00005JPFH,10.25
B00005JPE3,5.0
B00005JMYF,7.21
B00005JPL5,5.99
B00005JPLQ,7.98
B00005JPII,11.87
B00005JP09,9.99
B00005JPKE,15.0
B00005JPA6,19.95
B00005JOAP,34.99
B00005JPNY,6.69
B00005JPTK,19.99
B00005JPQE,6.6
B00005JO1R,11.37
B00005JPK8,8.41
B00005JPXA,9.99
B00005JPSE,11.99
B00005JPP2,9.95
B00005JPI6,33.99
B00005JPNO,8.99
B00005JPX8,13.01
B00005JPXS,35.95
B00005JO2V,9.73
B00005JPUN,7.82
B00005JPI2,7.23
B00005JXI9,7.87
B00005K3OI,7.87
B00005K3OF,24.99
B00005K3OU,131.76
B00005KAQR,5.66
B00005KHJJ,9.99
B00005LB8B,9.59
B00005LC4O,8.04
B00005LC4J,9.99
B00005LDDB,39.95
B00005LC4N,9.22
B00005LKIA,14.25
B00005LMAK,19.85
B00005LPZW,9.98
B00005LQ03,26.28
B00005LQ0D,9.75
B00005LQ1L,4.2
B00005MEV2,13.58
B00005MEVO,8.67
B00005MEV7,15.42
B00005MKKV,5.89
B00005MKOL,199.97
B00005ML8T,7.32
B00005N5SI,11.97
B00005N5UF,8.95
B00005N8AL,4.08
B00005N8A9,16.96
B00005N8AN,3.99
B00005N914,15.0
B00005NB93,12.49
B00005NB8U,8.93
B00005NFYY,31.64
B00005NG05,11.94
B00005NFZQ,34.97
B00005NGAH,7.41
B00005NGAU,8.8
B00005NGEB,10.5
B00005NKC6,9.96
B00005NQGM,9.99
B00005NQGR,8.79
B00005NTN4,19.88
B00005NTOH,53.99
B00005NTOF,8.25
B00005O06W,6.59
B00005O0SO,9.96
B00005O5CM,7.97
B00005O5DJ,2.5
B00005OSLQ,19.98
B00005PJ6S,69.0
B00005QAP6,6.42
B00005QAQD,9.99
B00005QFE5,39.99
B00005QJIF,9.99
B00005QJIG,6.59
B00005QTA2,3.28
B00005QTAS,89.0
B00005QW5A,499.99
B00005QW5O,6.5
B00005QW5Y,22.55
B00005R24C,13.82
B00005R24L,14.89
B00005R5GD,39.82
B00005R874,9.82
B00005RDRD,49.99
B00005RDST,4.99
B00005RHGK,7.99
B00005RIY5,16.84
B00005RRJI,9.27
B00005RYLA,9.98
B00005RZPK,19.99
B00005T33H,3.27
B00005T7H7,39.88
B00005TNEQ,6.6
B00005TNFH,23.88
B00005TNER,12.99
B00005TPKX,49.99
B00005U12T,23.89
B00005U14D,11.99
B00005U2KS,7.44
B00005U8EN,12.98
B00005U8EL,26.31
B00005U8F4,7.99
B00005U8F0,35.99
B00005UERJ,4.5
B00005UQ9V,4.99
B00005UQ9H,14.44
B00005UQ9F,15.62
B00005UQ9W,19.96
B00005UV34,8.94
B00005UWAC,9.99
B00005V3Z4,16.22
B00005V4XE,18.98
B00005V4XK,7.57
B00005V4XW,9.93
B00005V4XF,21.95
B00005Y3ZL,6.96
B00005Y6XI,11.99
B00005Y6YJ,29.68
B00005Y6YS,39.99
B00005YU1M,6.59
B00005YUNQ,42.82
B00005YUPD,9.99
B00005YUPJ,9.99
B00005YUO1,5.89
B00005YUPN,5.65
B000060MUZ,29.95
B000060MVK,44.94
B000060OFU,17.83
B000062XFG,20.0
B000062XDK,31.17
B000062XEM,49.97
B0000630SO,8.0
B0000633QN,22.3
B0000639EP,12.45
B000063EME,51.94
B000063RQO,9.29
B000063TQS,22.3
B000063V14,9.98
B000063V8T,15.0
B000063V8U,32.98
B000063V8R,49.33
B0000640RV,6.59
B0000640T0,49.89
B0000640VO,6.4
B0000640VN,6.22
B0000640VK,8.59
B0000640VJ,17.99
B0000640VR,8.98
B00006472N,6.0
B0000648X2,82.95
B0000648Y0,19.95
B0000648X1,12.98
B000065AYD,7.99
B000065R11,19.99
B000065U38,9.51
B000065U3P,2.99
B000066HAS,9.96
B000066JBR,24.98
B000067DNC,12.45
B000067DCX,11.99
B000067IX5,9.99
B000067J0M,9.99
B000067J17,6.56
B000067J3S,11.49
B0000687E3,24.6
B0000687FU,7.98
B000068CNX,16.13
B000068DBE,9.96
B000068M9Q,179.95
B000068MBI,5.99
B000068TPG,9.99
B000068TPD,9.96
B000068TPF,19.95
B000068TPE,21.99
B000068TPB,15.98
B000068UE9,24.99
B000068V9R,91.53
B000068V9S,13.99
B000068WS6,9.13
B0000694YT,17.25
B0000694ZJ,67.01
B000069CFH,74.99
B000069HUI,11.99
B000069HXC,54.99
B000069I09,32.86
B000069HYD,6.7
B00006ADFZ,16.97
B00006ADFP,14.99
B00006ADFT,4.99
B00006ADG0,29.99
B00006ADFO,7.99
B00006AUHB,7.05
B00006AUJR,6.59
B00006AVRK,53.93
B00006CXHZ,11.42
B00006CXI3,34.95
B00006D28U,16.89
B00006FDAO,14.5
B00006FDCQ,24.99
B00006FDCR,9.99
B00006G8I2,9.99
B00006G8F6,24.97
B00006G8IB,59.99
B00006G8J8,25.89
B00006G8JD,6.59
B00006G8KI,19.99
B00006G8J7,23.99
B00006HAWN,6.69
B00006HAX6,6.97
B00006HAZH,49.99
B00006HAX7,7.99
B00006HAYQ,9.45
B00006HMPC,7.98
B00006I042,49.99
B00006IUJP,14.95
B00006J9OV,23.5
B00006J6XH,18.98
B00006JDS9,5.0
B00006JDTH,6.45
B00006JDVT,5.99
B00006JDVX,11.45
B00006JDQN,32.35
B00006JMSC,11.91
B00006JU83,97.69
B00006JU8B,9.91
B00006JZI2,9.99
B00006L93O,19.56
B00006LPHA,16.94
B00006LPHB,5.99
B00006RCNF,7.98
B00006RG6Y,100.0
B00006RCNX,23.9
B00006RCMW,42.58
B00006RG78,10.79
B00006RJCL,102.55
B00006RVJR,5.99
B00006SFJM,19.98
B00006SFKN,29.97
B00006SFK7,35.0
B00007149K,41.99
B00007149S,6.45
B0000714BS,6.49
B0000714CQ,9.77
B00007149J,40.39
B0000714DU,7.66
B0000764K0,7.29
B0000764FF,34.95
B000077VQ6,43.88
B000077VRT,64.83
B000077VRX,23.92
B000078UJW,13.99
B0000797IO,6.59
B0000797E5,26.49
B000079DND,59.9
B00007AJE3,17.77
B00007AP31,46.98
B00007CVSH,49.99
B00007CVS4,23.11
B00007D00L,14.98
B00007G1YL,38.98
B00007G1ZB,5.99
B00007G1YQ,7.3
B00007G1YN,7.52
B00007G1YH,20.0
B00007GVM0,35.83
B00007GZPE,7.95
B00007GZS3,5.95
B00007I6FP,10.93
B00007J6DN,77.03
B00007JMDJ,6.49
B00007JMF3,14.99
B00007JMEA,19.98
B00007JME6,10.81
B00007JXWX,7.16
B00007K02J,12.96
B00007KK2Z,17.99
B00007L4KT,12.95
B00007L4KG,9.95
B00007L4OG,9.99
B00007L4OE,9.98
B00007LB4B,20.3
B00007LB4C,7.83
B000083C5F,74.99
B000083C59,1.44
B000083C6W,6.93
B000083C6V,9.99
B0000844MI,7.67
B00008438W,9.96
B0000844JY,12.53
B000085EEI,89.99
B000087F0V,32.98
B000086K3E,6.95
B000087F1P,5.98
B000087EYI,117.95
B000087F7O,2.99
B000087F5G,75.64
B00008972B,9.67
B00008972O,16.84
B000089RT0,17.98
B00008AOVL,8.49
B00008AOX3,11.96
B00008AOWQ,24.99
B00008AWV8,15.54
B00008DDUY,14.49
B00008DDVU,2.99
B00008DDVT,16.67
B00008DP4B,22.91
B00008EY6Q,12.74
B00008EY6N,14.97
B00008EYBH,12.2
B00008EY6L,8.86
B00008EY60,18.11
B00008EY9G,9.96
B00008EY7D,7.98
B00008G6NH,19.98
B00008G91Q,14.78
B00008H2G4,43.97
B00008HCA1,24.95
B00008HCB8,8.93
B00008IOWU,60.41
B00008K7AM,5.99
B00008K77D,6.59
B00008MTYC,9.96
B00008NNPK,34.95
B00008NRI7,6.15
B00008O32J,14.93
B00008PHCX,19.98
B00008PHCV,26.69
B00008PW2D,8.15
B00008PW1F,16.43
B00008QS9I,14.95
B00008R9KF,16.28
B00008R9MC,8.95
B00008RUYS,19.58
B00008WFTU,10.7
B00008WI9O,9.94
B00008WJE5,38.82
B00008WI9N,25.95
B00008WJCJ,33.55
B00008WJBU,6.6
B00008XERA,9.09
B00008Y47R,19.98
B00008YGRX,28.59
B00008YGRR,17.08
B00008YGRU,12.99
B00008YGRY,14.75
B00008YGRT,18.79
B00008YLU4,12.51
B00008YLVB,69.36
B00008YRTD,3.3
B00008YOD2,6.39
B000092T6A,44.99
B000092T3Y,7.65
B000094HMU,22.92
B000094J5Z,22.99
B000095J1K,8.22
B000095J2Y,8.34
B000096FU4,79.0
B000096I9G,13.99
B000096IAM,24.95
B0000996IS,6.94
B000099T4E,41.18
B00009AV8C,6.54
B00009ATIX,8.55
B00009L502,19.98
B00009LIA5,9.99
B00009MEC4,9.46
B00009MEKL,16.95
B00009N1WI,35.98
B00009N80Z,9.96
B00009PBTC,12.64
B00009PY3P,14.95
B00009PY4G,13.97
B00009PY4C,9.99
B00009PY4I,13.99
B00009QG6G,4.99
B00009V7Q4,8.76
B00009VRF0,39.95
B00009W0VY,6.8
B00009W0VH,9.98
B00009W0VU,39.98
B00009WVQV,17.31
B00009WVT3,27.95
B00009WVSG,38.99
B00009XN37,22.97
B00009Y3NA,47.99
B00009Y3RW,27.99
B00009YXEW,64.59
B00009YXAU,12.95
B00009ZPU7,15.25
B00009ZY9E,10.01
B0000A02WB,13.5
B0000A02TX,56.95
B0000A02YL,9.95
B0000A02YG,34.99
B0000A1HPU,7.49
B0000A1HW7,22.99
B0000A2ZU3,8.09
B0000A5A11,15.9
B0000A98ZQ,149.95
B0000A7W10,4.99
B0000ACNQH,7.99
B0000ACOXL,6.45
B0000AGQ2E,9.94
B0000AGQ5V,8.95
B0000AGQ2H,14.84
B0000AGQ6R,8.99
B0000AGWMF,5.98
B0000AKCKI,4.0
B0000AK80C,114.0
B0000ALPFL,6.59
B0000ALPIW,113.9
B0000AQS18,11.82
B0000AVHAO,53.43
B0000AYL0R,24.95
B0000C2IQB,7.99
B0000C2IQQ,69.96
B0000C9JEJ,15.9
B0000CABBW,6.95
B0000CABL2,9.96
B0000CBY1U,49.99
B0000CC885,29.99
B0000CE684,6.99
B0000CERP3,9.58
B0000CGNEF,6.8
B0000CGNEH,8.6
B0000CGNEC,9.96
B0000D0YVO,12.25
B0000D9PNG,6.59
B0000D9PNY,34.0
B0000D9PNX,10.45
B0000DBJ9P,13.99
B0000DBK9X,39.93
B0000DC13R,10.98
B0000DGBEY,35.63
B0000DJYNI,21.47
B0000DKDUT,7.95
B0000DZ3EG,4.99
B0000DZ6N3,6.59
B0000DZ3IE,5.0
B0000DZTIN,9.79
B0000E2FLB,11.99
B0000E2PVR,23.99
B0000E32V2,19.98
B0000E32V0,8.91
B0000E32X2,11.39
B0000E32X3,9.96
B0000E5NPY,12.46
B0000INU6I,22.93
B0000JLLAE,15.0
B0000SX9MS,11.44
B0000SX9N2,14.94
B0000TAYWA,124.9
B0000TG49C,39.99
B0000TG492,9.99
B0000TGADW,9.96
B0000TPA6K,33.93
B0000TPA0G,7.49
B0000TWMMA,36.99
B0000U0X1Q,45.72
B0000U0X20,6.14
B0000UJL8C,8.99
B0000UJL82,25.98
B0000UQQTE,13.99
B0000UX4V2,35.91
B0000V46D6,16.32
B0000V4906,11.77
B0000VCZLG,9.49
B0000VCZNE,7.4
B0000VD12I,8.5
B0000VCZK2,29.99
B0000VD11E,9.87
B0000VJG72,7.16
B0000VLKVM,24.97
B0000VV4MW,28.99
B0000VV4OK,15.54
B0000WN15E,16.98
B0000X2ECE,17.64
B0000YEE6C,7.96
B0000YTOKI,6.99
B0000YTPO8,7.98
B0000YWKFO,11.98
B0000ZMH92,6.94
B0000ZMGZW,9.96
B00011V8HM,24.55
B00011V8HW,15.91
B000127LW2,29.94
B00012FNB8,15.95
B00012QMKO,9.43
B00013F32G,241.38
B00013RC34,15.94
B00013RC2K,20.31
B00013RCAC,42.99
B00013WWSO,6.99
B00014K5Y6,144.45
B00014K58W,6.58
B00015GA8A,29.95
B00015HVI8,16.01
B00015HX5E,8.25
B00015YVI6,7.99
B00016113I,89.33
B00016JE5U,15.57
B00016XNRU,14.99
B00017LVSM,14.98
B00017LVKA,29.99
B00018D40O,7.47
B00018D3LE,8.99
B00018D3YG,6.59
B00018U984,20.2
B00018U9FW,5.66
B0001907BW,51.48
B00019075S,10.33
B00018YCIM,11.99
B0001906VI,5.7
B00019079O,33.37
B00019330O,94.99
B0001907AI,6.59
B0001932ZU,56.99
B0001907BC,11.81
B000198C1Y,12.06
B00019GHQQ,9.97
B00019PDNY,21.26
B0001ADB5U,9.99
B0001ADB5K,17.23
B0001ADAVK,5.26
B0001AVZM6,13.99
B0001AW066,13.95
B0001AW04I,28.97
B0001AW02A,9.22
B0001AW0HU,8.5
B0001AVZNU,17.18
B0001BFDKU,47.99
B0001BKAP8,98.4
B0001BKBGQ,19.95
B0001CCXZW,18.02
B0001CNQUS,49.98
B0001CNRLG,89.99
B0001CNRNE,24.22
B0001CNRRU,6.59
B0001CNRS4,8.99
B0001CNRNY,7.72
B0001CNRLQ,74.95
B0001DCR0C,5.95
B0001DCYBE,14.74
B0001DMUF4,27.79
B0001DMW9S,9.99
B0001DMXEC,29.98
B0001EFTVA,15.29
B0001EFUFK,11.97
B0001EFV7M,9.96
B0001EFV9K,18.99
B0001FGBZM,79.98
B0001FR55C,9.2
B0001FT50A,9.94
B0001FVDG4,8.16
B0001FVDVO,5.48
B0001GH5RY,24.02
B0001GF2F6,49.99
B0001GH5TW,23.91
B0001GOH7K,9.85
B0001HAFIO,12.08
B0001HAGQK,26.36
B0001HAGTM,14.87
B0001HAHNM,15.97
B0001HAIPY,14.99
B0001I2BUI,11.66
B0001I2CHK,19.98
B0001I55S8,19.99
B0001I55ZQ,8.92
B0001I56LE,13.04
B0001IN076,10.0
B0001JXPPC,17.83
B0001K5GOO,23.99
B0001KL5DA,39.83
B0001KL5HQ,15.94
B0001KL5IU,13.99
B0001KNHSQ,18.42
B0001LJBTE,47.49
B0001LYFKO,11.99
B0001M7BWM,29.98
B0001MDQ44,11.74
B0001MMGC2,15.41
B0001MZ7K0,10.75
B0001MZ7IC,21.49
B0001MZ7KA,24.3
B0001NBLYA,249.95
B0001NBMFI,51.0
B0001NBMHQ,18.97
B0001NBNIY,9.96
B0001NBNJ8,9.96
B0001NBNFW,19.98
B0001O3YHQ,9.96
B0001O3YLM,11.0
B0001OGVRG,8.99
B0001Q4BOE,6.24
B0001S6AQE,35.59
B0001US5T2,11.65
B0001US6C8,13.84
B0001US8DU,50.99
B0001US8EE,8.22
B0001UZWMU,35.79
B0001WNL2G,24.99
B0001WNL26,32.98
B0001WTVI4,13.88
B0001WTWDI,7.8
B0001WTWPG,89.95
B0001WTWCY,3.29
B0001XAOPM,16.88
B0001XAPWE,7.25
B0001XAPX8,17.75
B0001Y4LZU,11.97
B0001Z3I12,10.93
B0001Z3I0S,6.57
B0001Z3I1C,12.4
B0001Z3IPS,6.44
B0001Z51LC,9.3
B0001ZJ1HW,31.79
B0001ZMWXW,19.25
B0001ZMWYG,11.96
B0001ZX0CY,19.13
B0001ZX0EW,39.9
B0001ZZ4PA,169.95
B00020H9NO,15.99
B00020HAY2,34.95
B00020HCC2,8.78
B00020HDFI,7.99
B00020HAWY,9.49
B00020SK1Y,24.9
B00020X83Y,20.84
B00021R7BM,18.99
B0002234Y0,37.99
B0002234R2,14.36
B0002235P8,9.99
B000228EHM,11.61
B00022FWTA,7.88
B00023BLXK,9.96
B00023E88U,13.78
B00023ELYG,1.44
B00023GG6C,21.12
B00023P4B0,28.28
B00023P4JM,16.99
B00023P4HY,6.92
B000244F2S,99.96
B000244FFU,51.95
B000244GCW,10.01
B000244E2O,38.71
B00024JC3U,9.99
B00024JC30,5.43
B000255LG6,9.33
B000255LCK,7.99
B000255LFC,9.12
B00026L7P4,11.98
B00026L9CU,6.99
B00026L9BQ,7.14
B00026PA70,9.99
B000274T94,6.94
B00027JYAS,7.09
B000286S2E,89.96
B000286S1U,22.95
B00028G6F8,10.0
B00028G6R6,7.97
B00028G6RQ,14.99
B00028G7LG,17.3
B00028G6P8,11.99
B000291Q3O,9.96
B000296E7W,15.27
B00029LO0Y,4.99
B00029NKS8,57.99
B00029RT9E,12.19
B0002ABU5C,34.48
B0002B15J2,19.99
B0002B15UQ,27.33
B0002B14UW,6.97
B0002B55DO,12.49
B0002C9DJU,9.99
B0002COTDA,16.99
B0002CX1M0,20.35
B0002CX224,89.28
B0002DB0FO,11.12
B0002DB4YQ,17.99
B0002DB5N6,9.97
B0002DB5B8,37.29
B0002DRDQE,7.99
B0002ERWV4,17.99
B0002ERWVE,9.96
B0002ERXC2,25.0
B0002F6B0G,49.99
B0002F6AJI,7.25
B0002F6BJW,19.99
B0002F6BTC,199.95
B0002F6BTM,88.99
B0002FZ78I,8.0
B0002I84EE,23.95
B0002J58HY,8.88
B0002KQOH6,19.99
B0002KVUS4,34.98
B0002LE9FO,69.9
B0002M5U7E,7.33
B0002M5TOI,18.31
B0002M5TRU,11.99
B0002M5TP2,15.19
B0002MFGDW,19.49
B0002MHDYW,49.99
B0002MJT0I,5.98
B0002MPQRS,11.67
B0002NY8R6,9.75
B0002NY8PI,24.12
B0002O7Y8U,14.49
B0002OXRSG,7.99
B0002OXVF0,15.45
B0002OXVG4,14.99
B0002PYS5G,5.47
B0002PYS5Q,17.72
B0002PYS74,65.67
B0002PYS7Y,8.88
B0002PYSYC,13.8
B0002RQ0YG,11.95
B0002RQ3MK,14.62
B0002S647S,16.99
B0002S64UK,62.95
B0002S94G6,7.7
B0002S94BQ,9.78
B0002S94C0,14.98
B0002T2QGA,59.01
B0002T7YYO,20.3
B0002UE1WQ,13.68
B0002UNQ5Y,26.61
B0002V7O10,22.99
B0002V7O60,34.99
